post_title,post_name,post_parent,ID,post_excerpt,post_content,post_status,post_password,menu_order,post_date,post_author,comment_status,_sku,parent_sku,parent,_children,_downloadable,_virtual,_stock,_regular_price,_sale_price,_weight,_length,_width,_height,_tax_class,_visibility,_stock_status,_backorders,_sold_individually,_low_stock_amount,_manage_stock,_tax_status,_upsell_ids,_crosssell_ids,_featured,_purchase_note,_sale_price_dates_from,_sale_price_dates_to,_download_limit,_download_expiry,_product_url,_button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords
"Boras Tapeter Wallpaper Eternal Harmony - 1911",boras-tapeter-wallpaper-eternal-harmony-1911,,406301,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Chic and understated, our Eternal Harmony wallpaper in white marries a timeless trellis pattern with a pared-back colour palette. Shimmering gold detailing in the pattern unexpectedly catches they eye's attention. This versatile piece looks beautiful in hung in dining room, hall and bedrooms.",publish,,0,"2021-02-03 22:30:15",1,open,BT-1911,,,,no,no,,203,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1911-1.jpg ! alt :  ! title : BT-1911-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1911-2.jpg ! alt :  ! title : BT-1911-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1911-3.jpg ! alt :  ! title : BT-1911-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1911-4.jpg ! alt :  ! title : BT-1911-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1911-5.jpg ! alt :  ! title : BT-1911-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-eternal-harmony-1911/,,,,,,,,,,,
"Boras Tapeter Wallpaper Sahara Evening - 1912",boras-tapeter-wallpaper-sahara-evening-1912,,406303,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Inspired by the ever-shifting sand dunes of the Sahara Desert, this gorgeous bohemian wallpaper adds a rich depth and complexity to any room. Breaking through the earthy tones of brown and black is a gold effect which transforms the wallpaper as it shimmers in the light. Hang it in your living room, dining area, or hallway to create a picture perfect backdrop for your home.",publish,,0,"2021-02-03 22:30:15",1,open,BT-1912,,,,no,no,,203,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1912-1.jpg ! alt :  ! title : BT-1912-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1912-2.jpg ! alt :  ! title : BT-1912-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1912-3.jpg ! alt :  ! title : BT-1912-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1912-4.jpg ! alt :  ! title : BT-1912-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1912-5.jpg ! alt :  ! title : BT-1912-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-sahara-evening-1912/,,,,,,,,,,,
"Boras Tapeter Wallpaper Sahara Evening - 1913",boras-tapeter-wallpaper-sahara-evening-1913,,406305,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Drawing its inspiration from the eternally shifting sand dunes of the Sahara Desert, this striking wallpaper adds a rich depth and complexity to pared-back modern interiors. Elements of mica evoke a luxurious feel as the wallpaper glistens in the light. Hang it in your living or dining room for a look that enhances without overwhelming.",publish,,0,"2021-02-03 22:30:16",1,open,BT-1913,,,,no,no,,203,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1913-1.jpg ! alt :  ! title : BT-1913-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1913-2.jpg ! alt :  ! title : BT-1913-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1913-3.jpg ! alt :  ! title : BT-1913-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1913-4.jpg ! alt :  ! title : BT-1913-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1913-5.jpg ! alt :  ! title : BT-1913-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-sahara-evening-1913/,,,,,,,,,,,
"Boras Tapeter Wallpaper Sahara Evening - 1914",boras-tapeter-wallpaper-sahara-evening-1914,,406307,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Inspired by the endless shifting of the Sahara Desert's sand dunes, this simple yet striking wallpaper is the perfect pick for pared-back modern interiors. The pearlescent shimmer from the wallpaper's mica effect, reveals a luxurious character when the light catches it. Sahara Evening in white is the ideal wallpaper for brightening your living or dining room.",publish,,0,"2021-02-03 22:30:17",1,open,BT-1914,,,,no,no,,203,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1914-1.jpg ! alt :  ! title : BT-1914-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1914-2.jpg ! alt :  ! title : BT-1914-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1914-3.jpg ! alt :  ! title : BT-1914-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1914-4.jpg ! alt :  ! title : BT-1914-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1914-5.jpg ! alt :  ! title : BT-1914-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-sahara-evening-1914/,,,,,,,,,,,
"Boras Tapeter Wallpaper Boudoir Medallion - 1915",boras-tapeter-wallpaper-boudoir-medallion-1915,,406309,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Beautiful in its colouring and complexity, our Boudoir Medallion wallpaper in black and gold has an old-world elegance that will enhance and uplift any interior. Its gold pattern adds a touch of a glamour as it shimmers in the light. Hang it in your bedroom or entrance hall to make the most striking of style statements.",publish,,0,"2021-02-03 22:30:18",1,open,BT-1915,,,,no,no,,203,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1915-1.jpg ! alt :  ! title : BT-1915-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1915-2.jpg ! alt :  ! title : BT-1915-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1915-3.jpg ! alt :  ! title : BT-1915-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1915-4.jpg ! alt :  ! title : BT-1915-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1915-5.jpg ! alt :  ! title : BT-1915-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-boudoir-medallion-1915/,,,,,,,,,,,
"Boras Tapeter Wallpaper Boudoir Medallion - 1916",boras-tapeter-wallpaper-boudoir-medallion-1916,,406311,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Bringing to mind antiquated drawing rooms and rich oriental artwork, our Boudoir Medallion wallpaper in turquoise and gold is striking in its colouring and elaborate pattern. Its eye-catching, shimmering gold pattern permeates a majestic aura. The ideal wallpaper for bedrooms or entrance halls.",publish,,0,"2021-02-03 22:30:18",1,open,BT-1916,,,,no,no,,203,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1916-1.jpg ! alt :  ! title : BT-1916-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1916-2.jpg ! alt :  ! title : BT-1916-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1916-3.jpg ! alt :  ! title : BT-1916-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1916-4.jpg ! alt :  ! title : BT-1916-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1916-5.jpg ! alt :  ! title : BT-1916-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-boudoir-medallion-1916/,,,,,,,,,,,
"Boras Tapeter Wallpaper Boudoir Medallion - 1917",boras-tapeter-wallpaper-boudoir-medallion-1917,,406313,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Our pretty Boudoir Medallion wallpaper in pink is characterised by its soft colouring and shimmering, gold medallion pattern. Hang it in your bedroom, entrance hall or staircase to create the most sophisticated of backdrops for your interior styling. This pink version is one of four uniquely lovely colour schemes available.",publish,,0,"2021-02-03 22:30:19",1,open,BT-1917,,,,no,no,,203,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1917-1.jpg ! alt :  ! title : BT-1917-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1917-2.jpg ! alt :  ! title : BT-1917-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1917-3.jpg ! alt :  ! title : BT-1917-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1917-4.jpg ! alt :  ! title : BT-1917-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1917-5.jpg ! alt :  ! title : BT-1917-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-boudoir-medallion-1917/,,,,,,,,,,,
"Boras Tapeter Wallpaper Boudoir Medallion - 1918",boras-tapeter-wallpaper-boudoir-medallion-1918,,406315,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Delicately coloured in white and grey, our Boudoir Medallion wallpaper is the perfect pick for chic and stylish homes. Hang it in your bedroom or entrance hall for a look that's as elegant as it is understated. This is the lightest of four colour schemes available for this pattern.",publish,,0,"2021-02-03 22:30:20",1,open,BT-1918,,,,no,no,,203,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1918-1.jpg ! alt :  ! title : BT-1918-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1918-2.jpg ! alt :  ! title : BT-1918-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1918-3.jpg ! alt :  ! title : BT-1918-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1918-4.jpg ! alt :  ! title : BT-1918-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1918-5.jpg ! alt :  ! title : BT-1918-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-boudoir-medallion-1918/,,,,,,,,,,,
"Boras Tapeter Wallpaper Divine Paisley - 1919",boras-tapeter-wallpaper-divine-paisley-1919,,406317,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Inspired by the beautiful paisley pattern so often found in oriental art and textiles, this intricately drawn wallpaper is the perfect pick for expressing your individuality. The wallpaper consists of a variety of colours which work beautifully together: from orange and light brown to blue and green tones. Hang it in your bedroom or living area to make a genuine style statements.",publish,,0,"2021-02-03 22:30:21",1,open,BT-1919,,,,no,no,,203,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1919.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1919 ! title : Boras Tapeter Wallpaper Divine Paisley - 1919 1 ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1919-1.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1919 ! title : Boras Tapeter Wallpaper Divine Paisley - 1919 2 ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1919-2.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1919 ! title : Boras Tapeter Wallpaper Divine Paisley - 1919 3 ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1919-3.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1919 ! title : Boras Tapeter Wallpaper Divine Paisley - 1919 4 ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1919-4.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1919 ! title : Boras Tapeter Wallpaper Divine Paisley - 1919 5 ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-divine-paisley-1919/,,,,,,,,,,,
"Boras Tapeter Wallpaper Divine Paisley - 1920",boras-tapeter-wallpaper-divine-paisley-1920,,406319,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Inspired by the intricate and lovely patterns woven into Persian carpets, our Divine Paisley wallpaper is the perfect way to express your individuality. This beige and light brown version is the understated colour scheme of five options available. Hang it in your bedroom or living area to make a chic style statements.",publish,,0,"2021-02-03 22:30:21",1,open,BT-1920,,,,no,no,,203,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1920-1.jpg ! alt :  ! title : BT-1920-1.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1920-2.jpg ! alt :  ! title : BT-1920-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1920-3.jpg ! alt :  ! title : BT-1920-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1920-4.jpg ! alt :  ! title : BT-1920-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-1920-5.jpg ! alt :  ! title : BT-1920-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-divine-paisley-1920/,,,,,,,,,,,
"Boras Tapeter Wallpaper Divine Paisley - 1921",boras-tapeter-wallpaper-divine-paisley-1921,,406321,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Intricately drawn and elegantly coloured, our Divine Paisley wallpaper in white was inspired by the beautiful patterns woven into old-world Persian carpets. This particular version has a shimmering silver pattern, which gives a luxurious feel to the pattern. Hang it in your bedroom or living area to make a sophisticated style statement.",publish,,0,"2021-02-03 22:30:22",1,open,BT-1921,,,,no,no,,203,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1921.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1921 ! title : Boras Tapeter Wallpaper Divine Paisley - 1921 1 ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1921-2.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1921 ! title : Boras Tapeter Wallpaper Divine Paisley - 1921 3 ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1921-3.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1921 ! title : Boras Tapeter Wallpaper Divine Paisley - 1921 4 ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1921-4.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1921 ! title : Boras Tapeter Wallpaper Divine Paisley - 1921 5 ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-divine-paisley-1921/,,,,,,,,,,,
"Boras Tapeter Wallpaper Divine Paisley - 1922",boras-tapeter-wallpaper-divine-paisley-1922,,406323,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Beautifully coloured in a rich palette of pinks and reds, our Divine Paisley wallpaper draws its inspiration from the intricate patterns woven into antiquated Persian carpets. Shimmering silver elements in the pattern add an extra layer of intrigue to this stunning design. One of five colour schemes available - be sure you see them all!",publish,,0,"2021-02-03 22:30:23",1,open,BT-1922,,,,no,no,,203,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1922.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1922 ! title : Boras Tapeter Wallpaper Divine Paisley - 1922 1 ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1922-1.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1922 ! title : Boras Tapeter Wallpaper Divine Paisley - 1922 2 ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1922-3.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1922 ! title : Boras Tapeter Wallpaper Divine Paisley - 1922 4 ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1922-4.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1922 ! title : Boras Tapeter Wallpaper Divine Paisley - 1922 5 ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-divine-paisley-1922/,,,,,,,,,,,
"Boras Tapeter Wallpaper Divine Paisley - 1923",boras-tapeter-wallpaper-divine-paisley-1923,,406325,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 5 2242489781"" height=""133"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_5_2242489781.png"" title=""imageedit 5 2242489781"" width=""127"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here<span style=""color:#696969;""> </a></strong><span style=""font-size: 1em;"">to download.","Delicately coloured in blue and white, our Divine Paisley wallpaper is intricately patterned and beautifully designed. Inspired by antiquated oriental artwork, it looks uniquely lovely as the backdrop for chic bedrooms. Available in five colour schemes, have you seen them all?",publish,,0,"2021-02-03 22:30:23",1,open,BT-1923,,,,no,no,,203,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1923.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1923 ! title : Boras Tapeter Wallpaper Divine Paisley - 1923 1 ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1923-1.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1923 ! title : Boras Tapeter Wallpaper Divine Paisley - 1923 2 ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1923-3.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1923 ! title : Boras Tapeter Wallpaper Divine Paisley - 1923 4 ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1923-4.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1923 ! title : Boras Tapeter Wallpaper Divine Paisley - 1923 5 ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/05/BT-1923-5.jpg ! alt : Boras Tapeter Wallpaper Divine Paisley - 1923 ! title : Boras Tapeter Wallpaper Divine Paisley - 1923 6 ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-divine-paisley-1923/,,,,,,,,,,,
