post_title,post_name,post_parent,ID,post_excerpt,post_content,post_status,post_password,menu_order,post_date,post_author,comment_status,_sku,parent_sku,parent,_children,_downloadable,_virtual,_stock,_regular_price,_sale_price,_weight,_length,_width,_height,_tax_class,_visibility,_stock_status,_backorders,_sold_individually,_low_stock_amount,_manage_stock,_tax_status,_upsell_ids,_crosssell_ids,_featured,_purchase_note,_sale_price_dates_from,_sale_price_dates_to,_download_limit,_download_expiry,_product_url,_button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords
"Boras Tapeter Wallpaper Mirage - 7260",boras-tapeter-wallpaper-mirage-7260,,406675,"<h1>Care Code</h1>
<img title=""imageedit 3 5946527801"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_3_5946527801.png"" alt=""imageedit 3 5946527801"" width=""130"" height=""137"" align=""baseline"" />
<h1>Care Code Guide</h1>
<span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.</span>

Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color: #ff0033;"">here</span> </a></strong><span style=""font-size: 1em;"">to download.</span>
<h1>Colour Accuracy</h1>
We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.","Featuring delicate lines that add an exquisite depth and complexity to walls, our chic and stylish Mirage wallpaper is the perfect pick for contemporary interiors. Available in a choice of three unique and original colour palettes, it's an ideal choice for luxe living rooms, creating a look that's effortlessly elegant yet delightfully artsy.",publish,,0,"2021-02-03 22:32:40",1,closed,BT-7260,,,,no,no,,185,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/01/BT-7260.jpg ! alt :  ! title : BT-7260.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7260-2-scaled.jpg ! alt :  ! title : BT-7260-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7260-3.jpg ! alt :  ! title : BT-7260-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7260-4.jpg ! alt :  ! title : BT-7260-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7260-5.jpg ! alt :  ! title : BT-7260-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-mirage-7260/,,,,,,,,,30,,
"Boras Tapeter Wallpaper Mirage - 7261",boras-tapeter-wallpaper-mirage-7261,,406677,"<h1>Care Code</h1>
<img title=""imageedit 3 5946527801"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_3_5946527801.png"" alt=""imageedit 3 5946527801"" width=""130"" height=""137"" align=""baseline"" />
<h1>Care Code Guide</h1>
<span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.</span>

Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color: #ff0033;"">here</span> </a></strong><span style=""font-size: 1em;"">to download.</span>
<h1>Colour Accuracy</h1>
We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.","Featuring delicate lines that add an exquisite depth and complexity to walls, our chic and stylish Mirage wallpaper is the perfect pick for contemporary interiors. Available in a choice of three unique and original colour palettes, it's an ideal choice for luxe living rooms, creating a look that's effortlessly elegant yet delightfully artsy.",publish,,0,"2021-02-03 22:32:41",1,closed,BT-7261,,,,no,no,,185,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/BT-7261.jpg ! alt :  ! title : BT-7261.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7261-2.jpg ! alt :  ! title : BT-7261-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7261-3.png ! alt :  ! title : BT-7261-3.png ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7261-4.jpg ! alt :  ! title : BT-7261-4.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-mirage-7261/,,,,,,,,,30,,
"Boras Tapeter Wallpaper Mirage - 7262",boras-tapeter-wallpaper-mirage-7262,,406679,"<h1>Care Code</h1>
<img title=""imageedit 3 5946527801"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_3_5946527801.png"" alt=""imageedit 3 5946527801"" width=""130"" height=""137"" align=""baseline"" />
<h1>Care Code Guide</h1>
<span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.</span>

Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color: #ff0033;"">here</span> </a></strong><span style=""font-size: 1em;"">to download.</span>
<h1>Colour Accuracy</h1>
We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.","Featuring delicate lines that add an exquisite depth and complexity to walls, our chic and stylish Mirage wallpaper is the perfect pick for contemporary interiors. Available in a choice of three unique and original colour palettes, it's an ideal choice for luxe living rooms, creating a look that's effortlessly elegant yet delightfully artsy.",publish,,0,"2021-02-03 22:32:42",1,closed,BT-7262,,,,no,no,,185,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/01/BT-7262.jpg ! alt :  ! title : BT-7262.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7262-2.jpg ! alt :  ! title : BT-7262-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7262-3.png ! alt :  ! title : BT-7262-3.png ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7262-4.jpg ! alt :  ! title : BT-7262-4.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-mirage-7262/,,,,,,,,,30,,
"Boras Tapeter Wallpaper Shades-Terra - 7263",boras-tapeter-wallpaper-shades-terra-7263,,406681,"<h1>Care Code</h1>
<img title=""imageedit 3 5946527801"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_3_5946527801.png"" alt=""imageedit 3 5946527801"" width=""130"" height=""137"" align=""baseline"" />
<h1>Care Code Guide</h1>
<span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.</span>

Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color: #ff0033;"">here</span> </a></strong><span style=""font-size: 1em;"">to download.</span>
<h1>Colour Accuracy</h1>
We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.","Inspired by our popular Shades of Chalk wallpaper, Shades-Terra offers an original twist on an interior classic. Its soft and warm tones are intended to create a relaxed and welcoming aesthetic. The perfect choice for living rooms and dining areas, its single colour design is ideal for subtly adding depth and complexity to your space.",publish,,0,"2021-02-03 22:32:42",1,closed,BT-7263,,,,no,no,,137,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/01/BT-7263.jpg ! alt :  ! title : BT-7263.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7263-2-scaled.jpg ! alt :  ! title : BT-7263-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7263-3.png ! alt :  ! title : BT-7263-3.png ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7263-4.jpg ! alt :  ! title : BT-7263-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7263-5.jpg ! alt :  ! title : BT-7263-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-shades-terra-7263/,,,,,,,,,30,,
"Boras Tapeter Wallpaper Ginkgo - 7264",boras-tapeter-wallpaper-ginkgo-7264,,406683,"<h1>Care Code</h1>
<img title=""imageedit 3 5946527801"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_3_5946527801.png"" alt=""imageedit 3 5946527801"" width=""130"" height=""137"" align=""baseline"" />
<h1>Care Code Guide</h1>
<span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.</span>

Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color: #ff0033;"">here</span> </a></strong><span style=""font-size: 1em;"">to download.</span>
<h1>Colour Accuracy</h1>
We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.","With its stylised floral pattern and choice of four stunning colour palettes, our Gingko wallpaper is an ideal pick for those in search of elegance with effortless style. Winding across the walls, its beautifully depicted leaves are inspired by oriental imagery, but with an original modern-day twist to create a cool and contemporary aesthetic. Hang it in your home for a walls that add genuine feeling to rooms.",publish,,0,"2021-02-03 22:32:43",1,closed,BT-7264,,,,no,no,,149,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/01/BT-7264.jpg ! alt :  ! title : BT-7264.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7264-2.jpg ! alt :  ! title : BT-7264-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7264-3.png ! alt :  ! title : BT-7264-3.png ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7264-4.jpg ! alt :  ! title : BT-7264-4.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-ginkgo-7264/,,,,,,,,,30,,
"Boras Tapeter Wallpaper Ginkgo - 7265",boras-tapeter-wallpaper-ginkgo-7265,,406685,"<h1>Care Code</h1>
<img title=""imageedit 3 5946527801"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_3_5946527801.png"" alt=""imageedit 3 5946527801"" width=""130"" height=""137"" align=""baseline"" />
<h1>Care Code Guide</h1>
<span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.</span>

Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color: #ff0033;"">here</span> </a></strong><span style=""font-size: 1em;"">to download.</span>
<h1>Colour Accuracy</h1>
We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.","With its stylised floral pattern and choice of four stunning colour palettes, our Gingko wallpaper is an ideal pick for those in search of elegance with effortless style. Winding across the walls, its beautifully depicted leaves are inspired by oriental imagery, but with an original modern-day twist to create a cool and contemporary aesthetic. Hang it in your home for a walls that add genuine feeling to rooms.",publish,,0,"2021-02-03 22:32:44",1,closed,BT-7265,,,,no,no,,149,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/01/BT-7265.jpg ! alt :  ! title : BT-7265.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7265-2-scaled.jpg ! alt :  ! title : BT-7265-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7265-3.png ! alt :  ! title : BT-7265-3.png ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7265-4.jpg ! alt :  ! title : BT-7265-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7265-5.jpg ! alt :  ! title : BT-7265-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-ginkgo-7265/,,,,,,,,,30,,
"Boras Tapeter Wallpaper Ginkgo - 7266",boras-tapeter-wallpaper-ginkgo-7266,,406687,"<h1>Care Code</h1>
<img title=""imageedit 3 5946527801"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_3_5946527801.png"" alt=""imageedit 3 5946527801"" width=""130"" height=""137"" align=""baseline"" />
<h1>Care Code Guide</h1>
<span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.</span>

Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color: #ff0033;"">here</span> </a></strong><span style=""font-size: 1em;"">to download.</span>
<h1>Colour Accuracy</h1>
We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.","With its stylised floral pattern and choice of four stunning colour palettes, our Gingko wallpaper is an ideal pick for those in search of elegance with effortless style. Winding across the walls, its beautifully depicted leaves are inspired by oriental imagery, but with an original modern-day twist to create a cool and contemporary aesthetic. Hang it in your home for a walls that add genuine feeling to rooms.",publish,,0,"2021-02-03 22:32:45",1,closed,BT-7266,,,,no,no,,149,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/BT-7266.jpg ! alt :  ! title : BT-7266.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7266-2.jpg ! alt :  ! title : BT-7266-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7266-3.png ! alt :  ! title : BT-7266-3.png ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7266-4.jpg ! alt :  ! title : BT-7266-4.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-ginkgo-7266/,,,,,,,,,30,,
"Boras Tapeter Wallpaper Ginkgo - 7267",boras-tapeter-wallpaper-ginkgo-7267,,406689,"<h1>Care Code</h1>
<img title=""imageedit 3 5946527801"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_3_5946527801.png"" alt=""imageedit 3 5946527801"" width=""130"" height=""137"" align=""baseline"" />
<h1>Care Code Guide</h1>
<span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.</span>

Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color: #ff0033;"">here</span> </a></strong><span style=""font-size: 1em;"">to download.</span>
<h1>Colour Accuracy</h1>
We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.","With its stylised floral pattern and choice of four stunning colour palettes, our Gingko wallpaper is an ideal pick for those in search of elegance with effortless style. Winding across the walls, its beautifully depicted leaves are inspired by oriental imagery, but with an original modern-day twist to create a cool and contemporary aesthetic. Hang it in your home for a walls that add genuine feeling to rooms.",publish,,0,"2021-02-03 22:32:46",1,closed,BT-7267,,,,no,no,,149,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/BT-7267.jpg ! alt :  ! title : BT-7267.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7267-2.jpg ! alt :  ! title : BT-7267-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7267-3.png ! alt :  ! title : BT-7267-3.png ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7267-4.jpg ! alt :  ! title : BT-7267-4.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-ginkgo-7267/,,,,,,,,,30,,
"Boras Tapeter Wallpaper Nocturne - 7268",boras-tapeter-wallpaper-nocturne-7268,,406691,"<h1>Care Code</h1>
<img title=""imageedit 3 5946527801"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_3_5946527801.png"" alt=""imageedit 3 5946527801"" width=""130"" height=""137"" align=""baseline"" />
<h1>Care Code Guide</h1>
<span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.</span>

Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color: #ff0033;"">here</span> </a></strong><span style=""font-size: 1em;"">to download.</span>
<h1>Colour Accuracy</h1>
We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.","With its intricate, stylised flowers and delicate leaf pattern, our beautiful Nocturne wallpaper is a hugely popular design. Here it is updated with three new colour palettes and shimmering gold elements for an added layer of interest and luxury. Nocturne wallpaper creates an embracing, tactile feel in rooms. Its delightful design has a vintage style which perfectly offsets modern and contemporary interiors.",publish,,0,"2021-02-03 22:32:46",1,closed,BT-7268,,,,no,no,,149,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/01/BT-7268.jpg ! alt :  ! title : BT-7268.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7268-2-scaled.jpg ! alt :  ! title : BT-7268-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7268-3-scaled.jpg ! alt :  ! title : BT-7268-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7268-4.jpg ! alt :  ! title : BT-7268-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7268-5.jpg ! alt :  ! title : BT-7268-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-nocturne-7268/,,,,,,,,,30,,
"Boras Tapeter Wallpaper Nocturne - 7269",boras-tapeter-wallpaper-nocturne-7269,,406693,"<h1>Care Code</h1>
<img title=""imageedit 3 5946527801"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_3_5946527801.png"" alt=""imageedit 3 5946527801"" width=""130"" height=""137"" align=""baseline"" />
<h1>Care Code Guide</h1>
<span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.</span>

Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color: #ff0033;"">here</span> </a></strong><span style=""font-size: 1em;"">to download.</span>
<h1>Colour Accuracy</h1>
We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.","With its intricate, stylised flowers and delicate leaf pattern, our beautiful Nocturne wallpaper is a hugely popular design. Here it is updated with three new colour palettes and shimmering gold elements for an added layer of interest and luxury. Nocturne wallpaper creates an embracing, tactile feel in rooms. Its delightful design has a vintage style which perfectly offsets modern and contemporary interiors.",publish,,0,"2021-02-03 22:32:47",1,closed,BT-7269,,,,no,no,,149,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/01/BT-7269.jpg ! alt :  ! title : BT-7269.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7269-2.jpg ! alt :  ! title : BT-7269-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7269-3.jpg ! alt :  ! title : BT-7269-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7269-4.jpg ! alt :  ! title : BT-7269-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7269-5.jpg ! alt :  ! title : BT-7269-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-nocturne-7269/,,,,,,,,,30,,
"Boras Tapeter Wallpaper Nocturne - 7270",boras-tapeter-wallpaper-nocturne-7270,,406695,"<h1>Care Code</h1>
<img title=""imageedit 3 5946527801"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_3_5946527801.png"" alt=""imageedit 3 5946527801"" width=""130"" height=""137"" align=""baseline"" />
<h1>Care Code Guide</h1>
<span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.</span>

Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color: #ff0033;"">here</span> </a></strong><span style=""font-size: 1em;"">to download.</span>
<h1>Colour Accuracy</h1>
We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.","With its intricate, stylised flowers and delicate leaf pattern, our beautiful Nocturne wallpaper is a hugely popular design. Here it is updated with three new colour palettes and shimmering gold elements for an added layer of interest and luxury. Nocturne wallpaper creates an embracing, tactile feel in rooms. Its delightful design has a vintage style which perfectly offsets modern and contemporary interiors.",publish,,0,"2021-02-03 22:32:48",1,closed,BT-7270,,,,no,no,,149,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/01/BT-7270.jpg ! alt :  ! title : BT-7270.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7270-2-scaled.jpg ! alt :  ! title : BT-7270-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7270-3.jpg ! alt :  ! title : BT-7270-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7270-4.jpg ! alt :  ! title : BT-7270-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7270-5.jpg ! alt :  ! title : BT-7270-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-nocturne-7270/,,,,,,,,,30,,
"Boras Tapeter Wallpaper Golden Marble - 7271",boras-tapeter-wallpaper-golden-marble-7271,,406697,"<h1>Care Code</h1>
<img title=""imageedit 3 5946527801"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_3_5946527801.png"" alt=""imageedit 3 5946527801"" width=""130"" height=""137"" align=""baseline"" />
<h1>Care Code Guide</h1>
<span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.</span>

Please click <strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Wallpaper-Care-Guide.pdf""><span style=""color: #ff0033;"">here</span> </a></strong><span style=""font-size: 1em;"">to download.</span>
<h1>Colour Accuracy</h1>
We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.","Golden Marble is available in three striking colour palettes, our Golden Marble wallpaper offers a contemporary twist on classic marble interiors. Designed to create a luxurious aesthetic, each of our prints is inlaid with delicate golden elements, to add a subtle yet striking shimmer to the room around. A perfect choice for office spaces and young people's bedrooms, it's chic, sophisticated, and delightfully decadent.",publish,,0,"2021-02-03 22:32:49",1,closed,BT-7271,,,,no,no,,185,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/01/BT-7271.jpg ! alt :  ! title : BT-7271.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7271-2-scaled.jpg ! alt :  ! title : BT-7271-2.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7271-3-scaled.jpg ! alt :  ! title : BT-7271-3.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7271-4.jpg ! alt :  ! title : BT-7271-4.jpg ! desc :  ! caption :  | https://inspiry.co.nz/wp-content/uploads/2021/04/BT-7271-5.jpg ! alt :  ! title : BT-7271-5.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/boras-tapeter-wallpaper-golden-marble-7271/,,,,,,,,,30,,
